,State,Year,Quartar,Brand,User_count,User_percentage
1346,Dadra & Nagar Haveli & Daman & Diu,2018,4,Realme,6489,0.0556943121250354
1347,Dadra & Nagar Haveli & Daman & Diu,2018,4,Lenovo,2931,0.02515642299868682
1348,Dadra & Nagar Haveli & Daman & Diu,2018,4,Motorola,2811,0.02412647732832093
1349,Dadra & Nagar Haveli & Daman & Diu,2018,4,Apple,2546,0.021852013972929595
1350,Dadra & Nagar Haveli & Daman & Diu,2018,4,Huawei,2029,0.017414664709769892
1351,Dadra & Nagar Haveli & Daman & Diu,2018,4,OnePlus,1795,0.015406270652556411
1352,Dadra & Nagar Haveli & Daman & Diu,2018,4,Others,12805,0.10990378590862665
1353,Dadra & Nagar Haveli & Daman & Diu,2019,1,Xiaomi,34460,0.24521105513335043
1354,Dadra & Nagar Haveli & Daman & Diu,2019,1,Vivo,27883,0.1984103264736857
1355,Dadra & Nagar Haveli & Daman & Diu,2019,1,Samsung,25799,0.18358096376625965
1356,Dadra & Nagar Haveli & Daman & Diu,2019,1,Oppo,15701,0.11172544331540148
1357,Dadra & Nagar Haveli & Daman & Diu,2019,1,Realme,7762,0.0552329718498278
1358,Dadra & Nagar Haveli & Daman & Diu,2019,1,Lenovo,3296,0.023453732957618195
1359,Dadra & Nagar Haveli & Daman & Diu,2019,1,Motorola,3175,0.022592719096006603
1360,Dadra & Nagar Haveli & Daman & Diu,2019,1,Apple,2928,0.020835112287592862
1361,Dadra & Nagar Haveli & Daman & Diu,2019,1,Huawei,2510,0.017860700765661913
1362,Dadra & Nagar Haveli & Daman & Diu,2019,1,OnePlus,2058,0.014644351464435146
1363,Dadra & Nagar Haveli & Daman & Diu,2019,1,Others,14960,0.10645262289016025
1364,Dadra & Nagar Haveli & Daman & Diu,2019,2,Xiaomi,38996,0.2459074284272922
1365,Dadra & Nagar Haveli & Daman & Diu,2019,2,Vivo,32183,0.20294488586202547
1366,Dadra & Nagar Haveli & Daman & Diu,2019,2,Samsung,28908,0.18229284903518728
1367,Dadra & Nagar Haveli & Daman & Diu,2019,2,Oppo,18106,0.11417581031655946
1368,Dadra & Nagar Haveli & Daman & Diu,2019,2,Realme,8833,0.05570059276075167
1369,Dadra & Nagar Haveli & Daman & Diu,2019,2,Lenovo,3513,0.022152856602345818
1370,Dadra & Nagar Haveli & Daman & Diu,2019,2,Motorola,3454,0.021780804641190567
1371,Dadra & Nagar Haveli & Daman & Diu,2019,2,Apple,3276,0.020658342792281497
1372,Dadra & Nagar Haveli & Daman & Diu,2019,2,Huawei,2827,0.01782696430823559
1373,Dadra & Nagar Haveli & Daman & Diu,2019,2,OnePlus,2202,0.013885735906167235
1374,Dadra & Nagar Haveli & Daman & Diu,2019,2,Others,16282,0.10267372934796318
1375,Dadra & Nagar Haveli & Daman & Diu,2019,3,Xiaomi,43202,0.2441770427685682
1376,Dadra & Nagar Haveli & Daman & Diu,2019,3,Vivo,37115,0.2097734119336005
1377,Dadra & Nagar Haveli & Daman & Diu,2019,3,Samsung,31867,0.18011179625725574
1378,Dadra & Nagar Haveli & Daman & Diu,2019,3,Oppo,20623,0.116560880353136
1379,Dadra & Nagar Haveli & Daman & Diu,2019,3,Realme,10150,0.057367644648418294
1380,Dadra & Nagar Haveli & Daman & Diu,2019,3,Lenovo,3660,0.020686263981597137
1381,Dadra & Nagar Haveli & Daman & Diu,2019,3,Motorola,3640,0.02057322428770863
1382,Dadra & Nagar Haveli & Daman & Diu,2019,3,Apple,3605,0.020375404823403737
1383,Dadra & Nagar Haveli & Daman & Diu,2019,3,Huawei,3096,0.017498544613941184
1384,Dadra & Nagar Haveli & Daman & Diu,2019,3,OnePlus,2366,0.013372595787010609
1385,Dadra & Nagar Haveli & Daman & Diu,2019,3,Others,17605,0.09950319054536
1386,Dadra & Nagar Haveli & Daman & Diu,2019,4,Xiaomi,48012,0.2429781677952206
1387,Dadra & Nagar Haveli & Daman & Diu,2019,4,Vivo,42886,0.21703660968228422
1388,Dadra & Nagar Haveli & Daman & Diu,2019,4,Samsung,35031,0.17728418303828986
1389,Dadra & Nagar Haveli & Daman & Diu,2019,4,Oppo,23415,0.11849816293687183
1390,Dadra & Nagar Haveli & Daman & Diu,2019,4,Realme,12044,0.0609520339274689
1391,Dadra & Nagar Haveli & Daman & Diu,2019,4,Apple,3874,0.01960546159374083
1392,Dadra & Nagar Haveli & Daman & Diu,2019,4,Motorola,3849,0.019478942094555612
1393,Dadra & Nagar Haveli & Daman & Diu,2019,4,Lenovo,3794,0.01920059919634814
1394,Dadra & Nagar Haveli & Daman & Diu,2019,4,Huawei,3405,0.017231955789026206
1395,Dadra & Nagar Haveli & Daman & Diu,2019,4,OnePlus,2529,0.012798712537576291
1396,Dadra & Nagar Haveli & Daman & Diu,2019,4,Others,18759,0.0949351714086175
1397,Dadra & Nagar Haveli & Daman & Diu,2020,1,Xiaomi,52683,0.24111654217926187
1398,Dadra & Nagar Haveli & Daman & Diu,2020,1,Vivo,48874,0.2236837287639133
1399,Dadra & Nagar Haveli & Daman & Diu,2020,1,Samsung,38134,0.174529510837727
1400,Dadra & Nagar Haveli & Daman & Diu,2020,1,Oppo,26282,0.12028595489162273
1401,Dadra & Nagar Haveli & Daman & Diu,2020,1,Realme,13927,0.06374029730521383
1402,Dadra & Nagar Haveli & Daman & Diu,2020,1,Apple,4178,0.01912163151728178
1403,Dadra & Nagar Haveli & Daman & Diu,2020,1,Motorola,4028,0.018435120093731692
1404,Dadra & Nagar Haveli & Daman & Diu,2020,1,Lenovo,3944,0.018050673696543645
1405,Dadra & Nagar Haveli & Daman & Diu,2020,1,Huawei,3732,0.017080404217926188
1406,Dadra & Nagar Haveli & Daman & Diu,2020,1,OnePlus,2682,0.012274824253075571
1407,Dadra & Nagar Haveli & Daman & Diu,2020,1,Others,20032,0.0916813122437024
1408,Dadra & Nagar Haveli & Daman & Diu,2020,2,Xiaomi,58073,0.2372127411014076
1409,Dadra & Nagar Haveli & Daman & Diu,2020,2,Vivo,56525,0.230889573308716
1410,Dadra & Nagar Haveli & Daman & Diu,2020,2,Samsung,42346,0.17297213394658803
1411,Dadra & Nagar Haveli & Daman & Diu,2020,2,Oppo,29921,0.12221931752269069
1412,Dadra & Nagar Haveli & Daman & Diu,2020,2,Realme,16175,0.06607056785968123
1413,Dadra & Nagar Haveli & Daman & Diu,2020,2,Apple,4502,0.0183894711903731
1414,Dadra & Nagar Haveli & Daman & Diu,2020,2,Motorola,4308,0.017597032849428547
1415,Dadra & Nagar Haveli & Daman & Diu,2020,2,Lenovo,4157,0.01698023805828098
1416,Dadra & Nagar Haveli & Daman & Diu,2020,2,Huawei,4069,0.016620781491254587
1417,Dadra & Nagar Haveli & Daman & Diu,2020,2,OnePlus,2817,0.011506694878560866
1418,Dadra & Nagar Haveli & Daman & Diu,2020,2,Others,21921,0.08954144779301837
1419,Dadra & Nagar Haveli & Daman & Diu,2020,3,Vivo,63527,0.23708881640330515
1420,Dadra & Nagar Haveli & Daman & Diu,2020,3,Xiaomi,62612,0.2336739492285759
1421,Dadra & Nagar Haveli & Daman & Diu,2020,3,Samsung,46194,0.17240040903764192
1422,Dadra & Nagar Haveli & Daman & Diu,2020,3,Oppo,33220,0.12398020496667239
1423,Dadra & Nagar Haveli & Daman & Diu,2020,3,Realme,18327,0.06839811006695379
1424,Dadra & Nagar Haveli & Daman & Diu,2020,3,Apple,4852,0.018108126264247272
1425,Dadra & Nagar Haveli & Daman & Diu,2020,3,Motorola,4473,0.016693662155807514
1426,Dadra & Nagar Haveli & Daman & Diu,2020,3,Huawei,4325,0.01614131205541415
1427,Dadra & Nagar Haveli & Daman & Diu,2020,3,Lenovo,4294,0.01602561710195338
1428,Dadra & Nagar Haveli & Daman & Diu,2020,3,OnePlus,2971,0.011088055055869466
1429,Dadra & Nagar Haveli & Daman & Diu,2020,3,Others,23151,0.08640173766355908
1430,Dadra & Nagar Haveli & Daman & Diu,2020,4,Vivo,71995,0.2428219215967999
1431,Dadra & Nagar Haveli & Daman & Diu,2020,4,Xiaomi,68314,0.23040678869315634
1432,Dadra & Nagar Haveli & Daman & Diu,2020,4,Samsung,50714,0.1710461967061617
1433,Dadra & Nagar Haveli & Daman & Diu,2020,4,Oppo,36932,0.12456280586725488
1434,Dadra & Nagar Haveli & Daman & Diu,2020,4,Realme,20993,0.07080436974903286
1435,Dadra & Nagar Haveli & Daman & Diu,2020,4,Apple,5335,0.01799367944605775
1436,Dadra & Nagar Haveli & Daman & Diu,2020,4,Motorola,4712,0.01589244940015447
1437,Dadra & Nagar Haveli & Daman & Diu,2020,4,Huawei,4635,0.01563274681021137
1438,Dadra & Nagar Haveli & Daman & Diu,2020,4,Lenovo,4516,0.015231388262117486
1439,Dadra & Nagar Haveli & Daman & Diu,2020,4,OnePlus,3173,0.010701770362200795
1440,Dadra & Nagar Haveli & Daman & Diu,2020,4,Others,25174,0.08490588310685244
1441,Dadra & Nagar Haveli & Daman & Diu,2021,1,Vivo,79699,0.2479775728384921
1442,Dadra & Nagar Haveli & Daman & Diu,2021,1,Xiaomi,73383,0.22832580368143973
1443,Dadra & Nagar Haveli & Daman & Diu,2021,1,Samsung,54230,0.16873265379780705
1444,Dadra & Nagar Haveli & Daman & Diu,2021,1,Oppo,40045,0.12459707028089957
1445,Dadra & Nagar Haveli & Daman & Diu,2021,1,Realme,23882,0.07430708534020336
1446,Dadra & Nagar Haveli & Daman & Diu,2021,1,Apple,5784,0.017996490311018184
1447,Dadra & Nagar Haveli & Daman & Diu,2021,1,Huawei,4871,0.015155758005700133
1448,Dadra & Nagar Haveli & Daman & Diu,2021,1,Motorola,4859,0.015118420888872294
1449,Dadra & Nagar Haveli & Daman & Diu,2021,1,Lenovo,4531,0.014097873028911374
1450,Dadra & Nagar Haveli & Daman & Diu,2021,1,Tecno,3575,0.011123349388293569
1451,Dadra & Nagar Haveli & Daman & Diu,2021,1,Others,26537,0.08256792243836264
1452,Dadra & Nagar Haveli & Daman & Diu,2021,2,Vivo,87001,0.2521811973541569
1453,Dadra & Nagar Haveli & Daman & Diu,2021,2,Xiaomi,77605,0.22494594108883054
1454,Dadra & Nagar Haveli & Daman & Diu,2021,2,Samsung,57137,0.1656173730557633
1455,Dadra & Nagar Haveli & Daman & Diu,2021,2,Oppo,43131,0.12501956555766186
1456,Dadra & Nagar Haveli & Daman & Diu,2021,2,Realme,27996,0.08114923737804136
1457,Dadra & Nagar Haveli & Daman & Diu,2021,2,Apple,6273,0.0181829249204334
1458,Dadra & Nagar Haveli & Daman & Diu,2021,2,Huawei,4834,0.014011837887035717
1459,Dadra & Nagar Haveli & Daman & Diu,2021,2,Motorola,4803,0.013921981251847858
1460,Dadra & Nagar Haveli & Daman & Diu,2021,2,Tecno,4453,0.012907470854565587
1461,Dadra & Nagar Haveli & Daman & Diu,2021,2,Lenovo,4280,0.012406012858194636
1462,Dadra & Nagar Haveli & Daman & Diu,2021,2,Others,27481,0.07965645779346887
1463,Dadra & Nagar Haveli & Daman & Diu,2021,3,Vivo,95723,0.25740707874172436
1464,Dadra & Nagar Haveli & Daman & Diu,2021,3,Xiaomi,82367,0.2214916880448754
1465,Dadra & Nagar Haveli & Daman & Diu,2021,3,Samsung,59023,0.15871773772837036
1466,Dadra & Nagar Haveli & Daman & Diu,2021,3,Oppo,46708,0.1256016822902381
1467,Dadra & Nagar Haveli & Daman & Diu,2021,3,Realme,32929,0.08854880954301726
1468,Dadra & Nagar Haveli & Daman & Diu,2021,3,Apple,6802,0.01829114162323798
1469,Dadra & Nagar Haveli & Daman & Diu,2021,3,Tecno,5777,0.015534831690303706
1470,Dadra & Nagar Haveli & Daman & Diu,2021,3,Motorola,4807,0.012926421314746393
1471,Dadra & Nagar Haveli & Daman & Diu,2021,3,Huawei,4785,0.012867261491795607
1472,Dadra & Nagar Haveli & Daman & Diu,2021,3,Infinix,4734,0.012730118265864244
1473,Dadra & Nagar Haveli & Daman & Diu,2021,3,Others,28219,0.0758832292658266
1474,Dadra & Nagar Haveli & Daman & Diu,2021,4,Vivo,104203,0.26118462113028024
1475,Dadra & Nagar Haveli & Daman & Diu,2021,4,Xiaomi,85964,0.2154686023515965
1476,Dadra & Nagar Haveli & Daman & Diu,2021,4,Samsung,61231,0.15347538493544513
1477,Dadra & Nagar Haveli & Daman & Diu,2021,4,Oppo,50155,0.12571341202066358
1478,Dadra & Nagar Haveli & Daman & Diu,2021,4,Realme,39211,0.09828229685459554
1479,Dadra & Nagar Haveli & Daman & Diu,2021,4,Apple,7542,0.018904008642405438
1480,Dadra & Nagar Haveli & Daman & Diu,2021,4,Tecno,6955,0.01743269425986871
1481,Dadra & Nagar Haveli & Daman & Diu,2021,4,Infinix,6018,0.015084105543621839
1482,Dadra & Nagar Haveli & Daman & Diu,2021,4,OnePlus,5332,0.013364647849549958
1483,Dadra & Nagar Haveli & Daman & Diu,2021,4,Motorola,4828,0.012101372809007352
1484,Dadra & Nagar Haveli & Daman & Diu,2021,4,Others,27524,0.0689888536029657
1485,Dadra & Nagar Haveli & Daman & Diu,2022,1,Vivo,111699,0.2630873589749629
1486,Dadra & Nagar Haveli & Daman & Diu,2022,1,Xiaomi,89446,0.2106743293214311
1487,Dadra & Nagar Haveli & Daman & Diu,2022,1,Samsung,63414,0.1493605294768825
1488,Dadra & Nagar Haveli & Daman & Diu,2022,1,Oppo,53652,0.12636785453517677
1489,Dadra & Nagar Haveli & Daman & Diu,2022,1,Realme,44772,0.10545257554702404
1490,Dadra & Nagar Haveli & Daman & Diu,2022,1,Apple,8300,0.019549190946133735
1491,Dadra & Nagar Haveli & Daman & Diu,2022,1,Tecno,8287,0.019518571731398825
1492,Dadra & Nagar Haveli & Daman & Diu,2022,1,Infinix,6909,0.01627293496949855
1493,Dadra & Nagar Haveli & Daman & Diu,2022,1,OnePlus,5945,0.014002402430694585
1494,Dadra & Nagar Haveli & Daman & Diu,2022,1,Motorola,4850,0.011423322420331158
1495,Dadra & Nagar Haveli & Daman & Diu,2022,1,Others,27296,0.06429092964646584
1496,Delhi,2018,1,Xiaomi,529823,0.25386555580152004
1497,Delhi,2018,1,Samsung,407203,0.19511198252821485
1498,Delhi,2018,1,Vivo,223992,0.10732613264258833
1499,Delhi,2018,1,Oppo,186309,0.08927026164554087
1500,Delhi,2018,1,Apple,138507,0.06636585527129087
1501,Delhi,2018,1,Realme,88082,0.042204634162936475
1502,Delhi,2018,1,OnePlus,86368,0.0413833682634874
1503,Delhi,2018,1,Motorola,83639,0.040075763456254895
1504,Delhi,2018,1,Lenovo,52568,0.025188043058482372
1505,Delhi,2018,1,Huawei,37398,0.01791931278156148
1506,Delhi,2018,1,Others,253133,0.12128909038812241
1507,Delhi,2018,2,Xiaomi,708839,0.2571853181676845
1508,Delhi,2018,2,Samsung,532749,0.193295263195896
1509,Delhi,2018,2,Vivo,313719,0.11382545377758249
1510,Delhi,2018,2,Oppo,254431,0.09231421759626957
1511,Delhi,2018,2,Apple,176650,0.06409323761012227
1512,Delhi,2018,2,Realme,113976,0.04135347211916952
1513,Delhi,2018,2,Motorola,107679,0.03906875591633374
1514,Delhi,2018,2,OnePlus,106333,0.03858039193205282
1515,Delhi,2018,2,Lenovo,66497,0.02412684982372092
1516,Delhi,2018,2,Huawei,50115,0.018183032000177058
1517,Delhi,2018,2,Others,325153,0.11797400786099115
1518,Delhi,2018,3,Xiaomi,908753,0.25927990753545527
1519,Delhi,2018,3,Samsung,673829,0.1922528132668704
1520,Delhi,2018,3,Vivo,424455,0.1211029324282414
1521,Delhi,2018,3,Oppo,332529,0.09487516230797301
1522,Delhi,2018,3,Apple,218858,0.062443240356174524
1523,Delhi,2018,3,Realme,140759,0.040160506215421735
1524,Delhi,2018,3,Motorola,133126,0.03798270483901018
1525,Delhi,2018,3,OnePlus,126799,0.03617752348062476
1526,Delhi,2018,3,Lenovo,80056,0.022841093539893026
1527,Delhi,2018,3,Huawei,63709,0.018177066407677685
1528,Delhi,2018,3,Others,402038,0.11470704962265804
1529,Delhi,2018,4,Xiaomi,1206379,0.260539406299315
1530,Delhi,2018,4,Samsung,892643,0.19278243177081117
1531,Delhi,2018,4,Vivo,605041,0.130669568126388
1532,Delhi,2018,4,Oppo,464753,0.1003718323145757
1533,Delhi,2018,4,Apple,279775,0.06042248115840117
1534,Delhi,2018,4,Realme,181855,0.03927488271311248
1535,Delhi,2018,4,Motorola,165627,0.03577015203939777
1536,Delhi,2018,4,OnePlus,155837,0.03365582413111166
1537,Delhi,2018,4,Lenovo,98258,0.021220595670314295
1538,Delhi,2018,4,Huawei,84942,0.018344764166050978
1539,Delhi,2018,4,Others,495203,0.1069480616105218
1540,Delhi,2019,1,Xiaomi,1428603,0.25978081062862424
1541,Delhi,2019,1,Samsung,1061515,0.19302859310420323
1542,Delhi,2019,1,Vivo,755967,0.13746696602799321
1543,Delhi,2019,1,Oppo,576484,0.10482931985613345
1544,Delhi,2019,1,Apple,324092,0.058933715299668336
1545,Delhi,2019,1,Realme,213758,0.038870299529227825
1546,Delhi,2019,1,Motorola,186450,0.03390454320878998
1547,Delhi,2019,1,OnePlus,175334,0.03188318143722168
1548,Delhi,2019,1,Lenovo,109111,0.019841022333356308
1549,Delhi,2019,1,Huawei,102139,0.018573216083682485
1550,Delhi,2019,1,Others,565810,0.10288833249109926
1551,Delhi,2019,2,Xiaomi,1597465,0.25909958205794614
1552,Delhi,2019,2,Samsung,1188974,0.1928447048778937
1553,Delhi,2019,2,Vivo,879650,0.14267414144114102
1554,Delhi,2019,2,Oppo,664693,0.1078093595145073
1555,Delhi,2019,2,Apple,360575,0.05848317916232527
1556,Delhi,2019,2,Realme,240746,0.03904760854361273
1557,Delhi,2019,2,Motorola,200193,0.03247014653274182
1558,Delhi,2019,2,OnePlus,191881,0.031121988215617097
1559,Delhi,2019,2,Lenovo,115488,0.018731485530329668
1560,Delhi,2019,2,Huawei,114662,0.018597513108536474
1561,Delhi,2019,2,Others,611121,0.09912029101534876
1562,Delhi,2019,3,Xiaomi,1749719,0.25798366509463033
1563,Delhi,2019,3,Samsung,1305636,0.19250677426460636
1564,Delhi,2019,3,Vivo,1001823,0.147711700745147
1565,Delhi,2019,3,Oppo,749989,0.11058056236496072
1566,Delhi,2019,3,Apple,392389,0.057854976920760935
1567,Delhi,2019,3,Realme,269723,0.0397687446386071
1568,Delhi,2019,3,Motorola,210710,0.031067696054103294
1569,Delhi,2019,3,OnePlus,206752,0.030484117007156582
1570,Delhi,2019,3,Huawei,125962,0.018572204121147354
1571,Delhi,2019,3,Lenovo,119861,0.017672654913107468
1572,Delhi,2019,3,Others,649722,0.09579690387577286
1573,Delhi,2019,4,Xiaomi,1872284,0.25683320294715295
1574,Delhi,2019,4,Samsung,1394404,0.19127933877676775
1575,Delhi,2019,4,Vivo,1114120,0.15283098507891005
1576,Delhi,2019,4,Oppo,825921,0.1132968800733839
1577,Delhi,2019,4,Apple,414754,0.056894465933129516
1578,Delhi,2019,4,Realme,300540,0.04122699911644673
1579,Delhi,2019,4,Motorola,217242,0.029800478279281027
1580,Delhi,2019,4,OnePlus,216727,0.029729832426665832
1581,Delhi,2019,4,Huawei,134371,0.018432531770400155
1582,Delhi,2019,4,Lenovo,121793,0.01670712684963531
1583,Delhi,2019,4,Others,677727,0.09296815874822682
1584,Delhi,2020,1,Xiaomi,1998766,0.25539428665033603
1585,Delhi,2020,1,Samsung,1484289,0.18965648321911652
1586,Delhi,2020,1,Vivo,1238728,0.15827968552286634
1587,Delhi,2020,1,Oppo,909331,0.11619066067465462
1588,Delhi,2020,1,Apple,436979,0.05583542044750471
1589,Delhi,2020,1,Realme,333567,0.042621850689421696
1590,Delhi,2020,1,OnePlus,225852,0.02885846088464167
1591,Delhi,2020,1,Motorola,223909,0.028610192153353666
1592,Delhi,2020,1,Huawei,142660,0.018228521464512076
1593,Delhi,2020,1,Lenovo,124278,0.015879743379830585
1594,Delhi,2020,1,Others,707838,0.09044469491376207
1595,Delhi,2020,2,Xiaomi,2125586,0.2533131676164583
1596,Delhi,2020,2,Samsung,1585854,0.18899150639740325
1597,Delhi,2020,2,Vivo,1364186,0.16257459207862007
1598,Delhi,2020,2,Oppo,1002444,0.11946459235152701
1599,Delhi,2020,2,Apple,458450,0.05463501438839233
1600,Delhi,2020,2,Realme,366179,0.04363877180439986
1601,Delhi,2020,2,OnePlus,233802,0.02786296353808464
1602,Delhi,2020,2,Motorola,231246,0.027558356499636106
1603,Delhi,2020,2,Huawei,150807,0.017972172788461735
1604,Delhi,2020,2,Lenovo,127388,0.015181252509343487
1605,Delhi,2020,2,Others,745197,0.08880761002767323
1606,Delhi,2020,3,Xiaomi,2264717,0.2504061730789346
1607,Delhi,2020,3,Samsung,1707446,0.18878960090772248
1608,Delhi,2020,3,Vivo,1516602,0.16768828198130642
1609,Delhi,2020,3,Oppo,1106202,0.12231100374672137
1610,Delhi,2020,3,Apple,485868,0.05372165550994486
1611,Delhi,2020,3,Realme,406930,0.04499360582845929
1612,Delhi,2020,3,OnePlus,244532,0.027037516084940427
1613,Delhi,2020,3,Motorola,238737,0.02639677210986874
1614,Delhi,2020,3,Huawei,159503,0.0176359941770249
1615,Delhi,2020,3,Lenovo,131036,0.014488443057375941
1616,Delhi,2020,3,Others,782601,0.08653095351770101
1617,Delhi,2020,4,Xiaomi,2416705,0.24791884831792635
1618,Delhi,2020,4,Samsung,1842707,0.18903498657361206
1619,Delhi,2020,4,Vivo,1673743,0.17170173312017437
1620,Delhi,2020,4,Oppo,1209582,0.12408555300961185
1621,Delhi,2020,4,Apple,518592,0.0532000105047534
1622,Delhi,2020,4,Realme,452392,0.04640885156783445
1623,Delhi,2020,4,OnePlus,256533,0.0263165615644204
1624,Delhi,2020,4,Motorola,246834,0.025321584970324072
1625,Delhi,2020,4,Huawei,168898,0.01732648281159725
1626,Delhi,2020,4,Lenovo,134947,0.013843603097589158
1627,Delhi,2020,4,Others,827035,0.08484178446215662
1628,Delhi,2021,1,Xiaomi,2575350,0.24603977564221985
1629,Delhi,2021,1,Samsung,1963994,0.18763299866917738
1630,Delhi,2021,1,Vivo,1839180,0.17570871321011042
1631,Delhi,2021,1,Oppo,1318743,0.12598801399799947
1632,Delhi,2021,1,Apple,555462,0.05306686308959121
1633,Delhi,2021,1,Realme,511070,0.04882580936085165
1634,Delhi,2021,1,OnePlus,269742,0.025770190910471846
1635,Delhi,2021,1,Motorola,253270,0.024196514639526674
1636,Delhi,2021,1,Huawei,175712,0.0167868992787954
1637,Delhi,2021,1,Lenovo,137068,0.013094989018086005
1638,Delhi,2021,1,Others,867619,0.08288923218317011
1639,Delhi,2021,2,Xiaomi,2731995,0.24430551157640923
1640,Delhi,2021,2,Samsung,2070161,0.1851217671154343
1641,Delhi,2021,2,Vivo,2011494,0.17987553809684048
1642,Delhi,2021,2,Oppo,1432860,0.12813185797096033
1643,Delhi,2021,2,Realme,596308,0.05332415725398672
1644,Delhi,2021,2,Apple,591905,0.05293042404163789
1645,Delhi,2021,2,OnePlus,291216,0.026041655954434615
1646,Delhi,2021,2,Motorola,252565,0.022585334721072256
1647,Delhi,2021,2,Huawei,176234,0.015759522812873707
1648,Delhi,2021,2,Lenovo,134680,0.012043604142434666
1649,Delhi,2021,2,Others,893281,0.0798806263139158
1650,Delhi,2021,3,Xiaomi,2897206,0.2418356634411127
1651,Delhi,2021,3,Vivo,2220413,0.18534237847369892
1652,Delhi,2021,3,Samsung,2149622,0.17943331006411403
1653,Delhi,2021,3,Oppo,1566918,0.13079382483945615
1654,Delhi,2021,3,Realme,707377,0.05904619350435695
1655,Delhi,2021,3,Apple,631640,0.05272427243901346
1656,Delhi,2021,3,OnePlus,331920,0.027706035887463343
1657,Delhi,2021,3,Motorola,250528,0.020912080497753727
1658,Delhi,2021,3,Huawei,172290,0.0143813958877171
1659,Delhi,2021,3,Tecno,148235,0.012373476228543411
1660,Delhi,2021,3,Others,903912,0.0754513687367702
1661,Delhi,2021,4,Xiaomi,3028207,0.23685388498682883
1662,Delhi,2021,4,Vivo,2413197,0.1887503346662102
1663,Delhi,2021,4,Samsung,2238115,0.17505614140555664
1664,Delhi,2021,4,Oppo,1697646,0.1327828812337961
1665,Delhi,2021,4,Realme,840595,0.06574788033001158
1666,Delhi,2021,4,Apple,705541,0.055184512441683216
1667,Delhi,2021,4,OnePlus,369158,0.028874019006616045
1668,Delhi,2021,4,Motorola,250976,0.019630309499467622
1669,Delhi,2021,4,Tecno,176336,0.013792275978173701
1670,Delhi,2021,4,Huawei,166930,0.01305657738088953
1671,Delhi,2021,4,Others,898426,0.07027118307076652
1672,Delhi,2022,1,Xiaomi,3155264,0.2330466127348616
1673,Delhi,2022,1,Vivo,2586749,0.19105630858314565
1674,Delhi,2022,1,Samsung,2320460,0.17138830316155382
1675,Delhi,2022,1,Oppo,1817979,0.1342752454226052
1676,Delhi,2022,1,Realme,964540,0.07124056175561963
1677,Delhi,2022,1,Apple,761100,0.056214559844280275
1678,Delhi,2022,1,OnePlus,404741,0.02989401808689245
1679,Delhi,2022,1,Motorola,252427,0.018644163313378186
1680,Delhi,2022,1,Tecno,206904,0.01528185164895673
1681,Delhi,2022,1,Huawei,164421,0.01214407324156669
1682,Delhi,2022,1,Others,904612,0.06681430220713976
1683,Goa,2018,1,Xiaomi,23388,0.2543943612948138
1684,Goa,2018,1,Samsung,19288,0.2097981204316046
1685,Goa,2018,1,Vivo,8719,0.09483771319178559
1686,Goa,2018,1,Oppo,6969,0.07580273233553776
1687,Goa,2018,1,Apple,5957,0.0647950748346676
1688,Goa,2018,1,OnePlus,5457,0.05935650887573964
1689,Goa,2018,1,Motorola,4236,0.04607553080403759
1690,Goa,2018,1,Realme,4094,0.04453097807170205
1691,Goa,2018,1,Lenovo,2542,0.027649669335189697
1692,Goa,2018,1,Huawei,1595,0.01734902540898016
1693,Goa,2018,1,Others,9691,0.10541028541594152
1694,Goa,2018,2,Xiaomi,31481,0.2576734820829309
1695,Goa,2018,2,Samsung,25483,0.20857956684728338
1696,Goa,2018,2,Vivo,12317,0.10081523073649058
1697,Goa,2018,2,Oppo,9547,0.07814264900879074
1698,Goa,2018,2,Apple,7433,0.06083945847725375
1699,Goa,2018,2,OnePlus,6696,0.054807078429125675
1700,Goa,2018,2,Motorola,5508,0.04508324193363564
1701,Goa,2018,2,Realme,5427,0.044420253081670406
1702,Goa,2018,2,Lenovo,3352,0.027436279404783343
1703,Goa,2018,2,Huawei,2237,0.01830995138081752
1704,Goa,2018,2,Others,12693,0.10389280861721807
1705,Goa,2018,3,Xiaomi,39803,0.2587937738130844
1706,Goa,2018,3,Samsung,32023,0.2082092560564882
1707,Goa,2018,3,Vivo,16778,0.10908830834449487
1708,Goa,2018,3,Oppo,12470,0.08107826946333598
1709,Goa,2018,3,Apple,8815,0.05731394910339267
1710,Goa,2018,3,OnePlus,7931,0.05156629952796453
1711,Goa,2018,3,Realme,6878,0.044719834592528054
1712,Goa,2018,3,Motorola,6674,0.04339345392127541
1713,Goa,2018,3,Lenovo,3860,0.025097202897231507
1714,Goa,2018,3,Huawei,3053,0.01985019700654088
1715,Goa,2018,3,Others,15517,0.10088945527366354
1716,Goa,2018,4,Xiaomi,50867,0.26038904530330176
1717,Goa,2018,4,Samsung,40683,0.20825697466086512
1718,Goa,2018,4,Vivo,22715,0.11627847453288968
1719,Goa,2018,4,Oppo,16672,0.08534425390325058
1720,Goa,2018,4,Apple,10884,0.055715382646531864
1721,Goa,2018,4,OnePlus,9442,0.04833375991809573
1722,Goa,2018,4,Realme,8708,0.04457640133094446
1723,Goa,2018,4,Motorola,8176,0.0418530842078321
1724,Goa,2018,4,Lenovo,4769,0.02441259278218582
1725,Goa,2018,4,Huawei,3965,0.020296902994625034
1726,Goa,2018,4,Others,18469,0.09454312771947786
